year,month,province,occupancy_rate,checkin_count,visitors_total,visitors_thai,visitors_foreign,revenue_total_mb,revenue_thai_mb,revenue_foreign_mb,date,region,month_sin,month_cos,is_high_season,foreign_ratio,revenue_per_visitor
2024,1,สระบุรี,63.79,89850,417446,410596,6850,764.86,751.85,13.01,2024-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0164093080302602,1832.2369839452288
2024,2,สระบุรี,62.2,86208,400546,394144,6402,733.89,721.73,12.16,2024-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.015983182955266,1832.224014220589
2024,3,สระบุรี,58.86,83639,388497,381382,7115,711.8899999999999,698.3600000000001,13.53,2024-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0183141697361884,1832.420842374587
2024,4,สระบุรี,61.76,79842,391245,384554,6691,731.98,719.13,12.85,2024-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0171018159976485,1870.8993086173623
2024,5,สระบุรี,60.64,78551,384938,378515,6423,720.1700000000001,707.84,12.33,2024-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0166858039476487,1870.8727119692005
2024,6,สระบุรี,58.28,75165,368291,361692,6599,689.0500000000002,676.3700000000001,12.679999999999993,2024-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.0179178964460168,1870.9390129001256
2024,7,สระบุรี,56.44,77192,382962,377747,5215,646.27,636.03,10.24,2024-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0136175390769841,1687.556467743536
2024,8,สระบุรี,54.93,75431,374166,368703,5463,631.53,620.81,10.72,2024-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0146004714485014,1687.8337422427478
2024,9,สระบุรี,53.61,71089,352667,347753,4914,595.1799999999998,585.54,9.64,2024-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0139338242591453,1687.654359494934
2024,10,สระบุรี,59.35,79035,431481,424293,7188,798.64,783.83,14.81,2024-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0166589027095051,1850.9273873009472
2024,11,สระบุรี,63.93,83987,458168,449607,8561,848.24,830.6,17.64,2024-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0186852857467129,1851.373295385099
2024,12,สระบุรี,67.56,92893,506970,498081,8889,938.46,920.15,18.31,2024-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0175335818687496,1851.11545061838
2025,1,สระบุรี,64.14,91633,435546,428908,6638,820.75,807.05,13.7,2025-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0152406404834391,1884.4163417870905
2025,2,สระบุรี,63.32,88409,414945,408173,6772,768.09,754.82,13.27,2025-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0163202352118955,1851.0645989227487
2025,3,สระบุรี,59.57,85849,396386,389643,6743,737.8,724.56,13.24,2025-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.017011196157281,1861.3169990867489
2025,4,สระบุรี,62.52,77926,420302,414253,6049,821.27,810.06,11.21,2025-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0143920323957535,1953.999743041908
2025,5,สระบุรี,61.56,80499,398021,392596,5425,771.64,760.43,11.21,2025-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0136299340989545,1938.6916770723155
2025,6,สระบุรี,62.41,80396,400779,395185,5594,772.85,762.07,10.78,2025-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.0139578171510982,1928.369500397975
2025,7,สระบุรี,60.08,82572,401100,396219,4881,700.94,690.98,9.96,2025-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0121690351533283,1747.5442533034156
2025,8,สระบุรี,56.54,78221,394861,390022,4839,674.81,665.25,9.56,2025-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.01225494541117,1708.981135133629
2025,9,สระบุรี,57.98,76980,382534,377960,4574,660.6999999999999,651.78,8.92,2025-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0119571070806777,1727.1667355058632
2025,10,สระบุรี,61.56,82448,448685,442608,6077,849.76,837.48,12.28,2025-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0135440230896954,1893.8899227743293
2025,11,สระบุรี,63.03,82547,492585,485206,7379,923.42,907.92,15.5,2025-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0149801557091669,1874.640924916512
2025,12,สระบุรี,68.7,94182,531756,523168,8588,1006.16,988.28,17.88,2025-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0161502644069836,1892.1460218596496
2024,1,สระแก้ว,55.36,49134,133841,129231,4610,414.77,400.55,14.22,2024-01-01,ภาคตะวันออก,0.4999999999999999,0.8660254037844387,1,0.0344438550220037,3098.975650211819
2024,2,สระแก้ว,52.17,44264,120658,116215,4443,373.92,360.21,13.71,2024-02-01,ภาคตะวันออก,0.8660254037844386,0.5000000000000001,1,0.0368230867410366,3099.0071110079725
2024,3,สระแก้ว,54.34,47609,129700,125185,4515,401.9199999999999,388.0,13.920000000000002,2024-03-01,ภาคตะวันออก,1.0,6.123233995736766e-17,1,0.034811102544333,3098.843484965303
2024,4,สระแก้ว,54.7,47931,148748,138233,10515,480.84,451.97,28.87,2024-04-01,ภาคตะวันออก,0.8660254037844387,-0.4999999999999998,0,0.0706900260843843,3232.5812784037435
2024,5,สระแก้ว,48.87,40192,126225,115205,11020,406.94,376.68,30.26,2024-05-01,ภาคตะวันออก,0.4999999999999999,-0.8660254037844387,0,0.0873044167161814,3223.925529807883
2024,6,สระแก้ว,49.02,41838,131307,119966,11341,423.3799999999999,392.2499999999998,31.130000000000003,2024-06-01,ภาคตะวันออก,1.2246467991473532e-16,-1.0,0,0.0863701097428164,3224.352090901474
2024,7,สระแก้ว,49.85,42410,130872,120015,10857,396.18,367.65,28.53,2024-07-01,ภาคตะวันออก,-0.4999999999999997,-0.8660254037844388,0,0.0829589216944801,3027.2327159361816
2024,8,สระแก้ว,46.85,39368,122964,110755,12209,371.36,339.28,32.08,2024-08-01,ภาคตะวันออก,-0.8660254037844384,-0.5000000000000004,0,0.0992892228619758,3020.070915064571
2024,9,สระแก้ว,45.83,38175,119017,107494,11523,359.5800000000001,329.2900000000001,30.290000000000006,2024-09-01,ภาคตะวันออก,-1.0,-1.8369701987210292e-16,0,0.0968181016157355,3021.249065259586
2024,10,สระแก้ว,46.37,41952,133672,120932,12740,426.77,393.05,33.72,2024-10-01,ภาคตะวันออก,-0.8660254037844386,0.5000000000000001,0,0.095307917888563,3192.665629301574
2024,11,สระแก้ว,50.4,44981,144043,129393,14650,459.33,420.55,38.78,2024-11-01,ภาคตะวันออก,-0.5000000000000004,0.8660254037844384,1,0.1017057406468901,3188.839443777206
2024,12,สระแก้ว,54.2,49010,156922,140992,15930,500.44,458.2599999999999,42.18000000000001,2024-12-01,ภาคตะวันออก,-2.4492935982947064e-16,1.0,1,0.1015154025566842,3189.100317355119
2025,1,สระแก้ว,53.01,46483,138694,126373,12321,440.82,412.59,28.23,2025-01-01,ภาคตะวันออก,0.4999999999999999,0.8660254037844387,1,0.0888358544709937,3178.363880196692
2025,2,สระแก้ว,52.36,45592,131812,120705,11107,419.58,393.71,25.87,2025-02-01,ภาคตะวันออก,0.8660254037844386,0.5000000000000001,1,0.0842639516887688,3183.169969350287
2025,3,สระแก้ว,51.43,44766,127816,114674,13142,405.41,373.6,31.81,2025-03-01,ภาคตะวันออก,1.0,6.123233995736766e-17,1,0.1028196782875383,3171.825123615197
2025,4,สระแก้ว,51.6,47294,184633,126787,57846,485.83,396.24,89.59,2025-04-01,ภาคตะวันออก,0.8660254037844387,-0.4999999999999998,0,0.3133026057097052,2631.3280941110206
2025,5,สระแก้ว,51.48,43914,146199,125712,20487,470.96,416.65,54.31,2025-05-01,ภาคตะวันออก,0.4999999999999999,-0.8660254037844387,0,0.1401309174481357,3221.362663219311
2025,6,สระแก้ว,39.06,34353,98797,94773,4024,332.07000000000005,314.47,17.6,2025-06-01,ภาคตะวันออก,1.2246467991473532e-16,-1.0,0,0.0407299816796056,3361.13444740225
2025,7,สระแก้ว,36.19,32821,83372,80374,2998,257.83,241.51,16.32,2025-07-01,ภาคตะวันออก,-0.4999999999999997,-0.8660254037844388,0,0.0359593148778966,3092.5250683682766
2025,8,สระแก้ว,35.06,31060,90521,88973,1548,285.81,279.19,6.62,2025-08-01,ภาคตะวันออก,-0.8660254037844384,-0.5000000000000004,0,0.0171010041868737,3157.388893185007
2025,9,สระแก้ว,34.59,29908,89173,86775,2398,249.72000000000003,243.42,6.3,2025-09-01,ภาคตะวันออก,-1.0,-1.8369701987210292e-16,0,0.0268915478900564,2800.3992239803533
2025,10,สระแก้ว,36.02,33721,95234,91608,3626,279.43,269.68,9.75,2025-10-01,ภาคตะวันออก,-0.8660254037844386,0.5000000000000001,0,0.0380746372094,2934.141168070227
2025,11,สระแก้ว,37.74,35192,100992,97112,3880,290.81,280.17,10.64,2025-11-01,ภาคตะวันออก,-0.5000000000000004,0.8660254037844384,1,0.0384188846641318,2879.5350126742715
2025,12,สระแก้ว,25.48,25959,78596,77469,1127,249.07,245.47000000000003,3.6,2025-12-01,ภาคตะวันออก,-2.4492935982947064e-16,1.0,1,0.0143391521197007,3168.990788335285
2024,1,สิงห์บุรี,59.12,20288,70868,70167,701,120.08,118.93,1.15,2024-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0098916295083817,1694.4177908223742
2024,2,สิงห์บุรี,58.48,19164,66902,66330,572,113.36,112.42,0.94,2024-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0085498191384413,1694.4187019820035
2024,3,สิงห์บุรี,59.67,20489,71480,70981,499,121.11,120.3,0.8100000000000005,2024-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0069809736989367,1694.3200895355346
2024,4,สิงห์บุรี,57.03,18551,87897,87302,595,137.6,136.45,1.15,2024-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0067692867788434,1565.4686735611
2024,5,สิงห์บุรี,54.1,17510,82932,82242,690,129.87,128.54,1.33,2024-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0083200694544928,1565.98176819563
2024,6,สิงห์บุรี,55.21,17922,84874,84130,744,132.96000000000004,131.51000000000005,1.4499999999999995,2024-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.008765935386573,1566.5574852133757
2024,7,สิงห์บุรี,56.6,18261,78295,77690,605,132.13,130.84,1.29,2024-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0077271856440385,1687.591800242672
2024,8,สิงห์บุรี,55.41,18246,78270,77763,507,132.04000000000002,130.96,1.08,2024-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0064775776159448,1686.9809633320558
2024,9,สิงห์บุรี,54.25,17731,76026,75452,574,128.32000000000005,127.09000000000005,1.2299999999999995,2024-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.007550048667561,1687.8436324415338
2024,10,สิงห์บุรี,54.7,18384,71770,71107,663,138.18,136.97,1.21,2024-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0092378431099345,1925.316984812596
2024,11,สิงห์บุรี,55.68,18707,73013,72412,601,140.57999999999998,139.48,1.1,2024-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0082314108446441,1925.4105433279
2024,12,สิงห์บุรี,57.14,19995,78068,77308,760,150.29000000000008,148.91000000000008,1.3799999999999994,2024-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0097351027309525,1925.1165650458584
2025,1,สิงห์บุรี,59.87,20727,73099,72330,769,132.19,130.89,1.3,2025-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.010519979753485,1808.3694715385984
2025,2,สิงห์บุรี,59.66,19854,71723,71046,677,124.29,123.2,1.09,2025-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0094390920625183,1732.9169164703094
2025,3,สิงห์บุรี,61.29,21405,76272,75909,363,129.71,129.06,0.65,2025-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0047592825676526,1700.624082232012
2025,4,สิงห์บุรี,59.88,19490,89055,88646,409,151.64,150.84,0.8,2025-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0045926674526977,1702.767952388973
2025,5,สิงห์บุรี,54.78,17797,84950,84619,331,136.09,135.49,0.6,2025-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0038964096527369,1602.001177163037
2025,6,สิงห์บุรี,53.16,17535,83592,83129,463,133.46,132.6,0.86,2025-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.0055388075413915,1596.5642645229211
2025,7,สิงห์บุรี,55.34,17940,81187,80640,547,150.4,149.25,1.15,2025-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.006737531870866,1852.513333415448
2025,8,สิงห์บุรี,53.25,17874,80783,80344,439,140.6,139.65,0.95,2025-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0054343116744859,1740.4651968854832
2025,9,สิงห์บุรี,51.84,17130,77501,77205,296,134.03,133.35,0.68,2025-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0038193055573476,1729.3970400381932
2025,10,สิงห์บุรี,51.14,16861,65242,64913,329,129.35,128.72,0.63,2025-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0050427638637687,1982.6185585972223
2025,11,สิงห์บุรี,52.51,17636,69424,69043,381,135.01,134.29,0.72,2025-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0054880156718137,1944.716524544826
2025,12,สิงห์บุรี,59.42,20657,81880,81129,751,161.20000000000002,159.84,1.36,2025-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.009171958964338,1968.7347337567176
2024,1,สุพรรณบุรี,68.92,92936,539935,535465,4470,957.28,947.14,10.14,2024-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0082787742969061,1772.954151888653
2024,2,สุพรรณบุรี,69.22,96963,562194,556700,5494,997.16,984.7,12.46,2024-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0097724273115686,1773.6937783042863
2024,3,สุพรรณบุรี,64.05,86733,502693,497644,5049,891.7000000000003,880.25,11.450000000000005,2024-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0100439035355574,1773.846065093407
2024,4,สุพรรณบุรี,66.38,86803,569080,564240,4840,1034.09,1021.4,12.69,2024-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0085049553665565,1817.1258873972024
2024,5,สุพรรณบุรี,56.85,74817,490472,486287,4185,891.27,880.29,10.98,2024-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0085325971717039,1817.167952502895
2024,6,สุพรรณบุรี,55.78,72325,475124,471544,3580,862.9700000000005,853.5900000000001,9.380000000000004,2024-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.007534875106288,1816.304796221619
2024,7,สุพรรณบุรี,53.96,71425,404720,401177,3543,888.05,878.76,9.29,2024-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0087542004348685,2194.233050009884
2024,8,สุพรรณบุรี,56.57,73661,415013,409520,5493,911.45,897.04,14.41,2024-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0132357299650854,2196.1962637314973
2024,9,สุพรรณบุรี,54.05,70664,398414,393365,5049,874.9000000000001,861.6600000000001,13.240000000000006,2024-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0126727474436139,2195.9569693836065
2024,10,สุพรรณบุรี,52.76,67054,408343,404377,3966,764.35,753.88,10.47,2024-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0097124231344727,1871.833238233544
2024,11,สุพรรณบุรี,57.64,73359,447976,444452,3524,837.89,828.59,9.3,2024-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0078664928478311,1870.3903780559672
2024,12,สุพรรณบุรี,66.51,86053,524506,519720,4786,981.5399999999996,968.9,12.639999999999992,2024-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0091247764563227,1871.3608614582097
2025,1,สุพรรณบุรี,70.21,97869,651471,646878,4593,1164.37,1153.56,10.81,2025-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0070501987041633,1787.2936784599774
2025,2,สุพรรณบุรี,69.78,98449,615675,608292,7383,1071.25,1053.97,17.28,2025-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0119917164088195,1739.9602062776628
2025,3,สุพรรณบุรี,65.4,89471,526761,522063,4698,924.7,913.56,11.14,2025-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0089186557091356,1755.445069016119
2025,4,สุพรรณบุรี,65.69,83452,597653,593312,4341,1178.0,1164.27,13.73,2025-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0072634120467896,1971.043398092204
2025,5,สุพรรณบุรี,58.41,75580,492059,488913,3146,935.19,925.68,9.51,2025-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.006393542237821,1900.5647696719293
2025,6,สุพรรณบุรี,57.13,76043,478782,475835,2947,915.78,907.34,8.44,2025-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.0061552021588113,1912.728548692307
2025,7,สุพรรณบุรี,53.48,70596,417924,415137,2787,1039.8300000000002,1031.63,8.2,2025-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0066686766014873,2488.083957848796
2025,8,สุพรรณบุรี,52.76,68420,394774,391078,3696,887.87,876.79,11.08,2025-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0093623186937336,2249.0589552503457
2025,9,สุพรรณบุรี,51.91,67701,386561,383866,2695,858.7199999999999,850.79,7.93,2025-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0069717327924958,2221.4346506760894
2025,10,สุพรรณบุรี,53.05,68098,410615,407740,2875,769.8100000000001,762.36,7.45,2025-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0070016925830766,1874.773206044592
2025,11,สุพรรณบุรี,56.73,71705,436947,433929,3018,826.61,818.54,8.07,2025-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0069070161827406,1891.785502589559
2025,12,สุพรรณบุรี,67.12,87551,539941,535015,4926,1034.06,1020.74,13.32,2025-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0091232190183742,1915.1351721762192
2024,1,สุราษฎร์ธานี,80.1,543759,707114,341004,366110,11694.96,2479.51,9215.45,2024-01-01,ภาคใต้,0.4999999999999999,0.8660254037844387,1,0.5177524416147892,16539.00219766544
2024,2,สุราษฎร์ธานี,81.16,558926,728150,357132,371018,11935.78,2596.78,9339.0,2024-02-01,ภาคใต้,0.8660254037844386,0.5000000000000001,1,0.5095351232575706,16391.924740781433
2024,3,สุราษฎร์ธานี,81.28,604785,788104,387496,400608,12901.359999999995,2817.539999999999,10083.82,2024-03-01,ภาคใต้,1.0,6.123233995736766e-17,1,0.5083186990549471,16370.123740014003
2024,4,สุราษฎร์ธานี,83.55,598812,812316,439153,373163,11681.94,3609.13,8072.81,2024-04-01,ภาคใต้,0.8660254037844387,-0.4999999999999998,0,0.4593815707187843,14381.029057657364
2024,5,สุราษฎร์ธานี,80.54,538136,724765,365514,359251,10775.77,3003.94,7771.83,2024-05-01,ภาคใต้,0.4999999999999999,-0.8660254037844387,0,0.4956792891488965,14867.95030113209
2024,6,สุราษฎร์ธานี,77.15,492962,662260,325572,336688,9959.45,2675.650000000001,7283.799999999999,2024-06-01,ภาคใต้,1.2246467991473532e-16,-1.0,0,0.5083924742548244,15038.580013891826
2024,7,สุราษฎร์ธานี,76.27,527853,774672,400996,373676,10718.12,3047.31,7670.81,2024-07-01,ภาคใต้,-0.4999999999999997,-0.8660254037844388,0,0.4823667306937645,13835.687878224591
2024,8,สุราษฎร์ธานี,74.89,513276,755683,403211,352472,10299.68,3064.14,7235.54,2024-08-01,ภาคใต้,-0.8660254037844384,-0.5000000000000004,0,0.4664283833300471,13629.630413811085
2024,9,สุราษฎร์ธานี,73.72,512207,757775,422632,335143,10091.57,3211.78,6879.789999999999,2024-09-01,ภาคใต้,-1.0,-1.8369701987210292e-16,0,0.4422724423476625,13317.36993170796
2024,10,สุราษฎร์ธานี,75.66,536603,782699,443454,339245,10498.15,3019.74,7478.41,2024-10-01,ภาคใต้,-0.8660254037844386,0.5000000000000001,0,0.4334297092496604,13412.75509487044
2024,11,สุราษฎร์ธานี,77.04,565735,823618,459995,363623,11148.18,3132.38,8015.8,2024-11-01,ภาคใต้,-0.5000000000000004,0.8660254037844384,1,0.4414947220677547,13535.619668341393
2024,12,สุราษฎร์ธานี,81.13,607105,881632,483029,398603,12076.059999999998,3289.1900000000014,8786.869999999999,2024-12-01,ภาคใต้,-2.4492935982947064e-16,1.0,1,0.4521194784218358,13697.393016587415
2025,1,สุราษฎร์ธานี,81.97,574092,726586,348627,377959,12443.84,2535.75,9908.09,2025-01-01,ภาคใต้,0.4999999999999999,0.8660254037844387,1,0.5201848095063764,17126.451651972377
2025,2,สุราษฎร์ธานี,79.22,542273,706706,360250,346456,11749.22,2776.61,8972.61,2025-02-01,ภาคใต้,0.8660254037844386,0.5000000000000001,1,0.4902406375494194,16625.32934487609
2025,3,สุราษฎร์ธานี,77.52,601445,790330,404426,385904,12802.25,2968.95,9833.3,2025-03-01,ภาคใต้,1.0,6.123233995736766e-17,1,0.4882821100046816,16198.613237508383
2025,4,สุราษฎร์ธานี,83.21,595399,852126,432952,419174,12739.02,3490.75,9248.27,2025-04-01,ภาคใต้,0.8660254037844387,-0.4999999999999998,0,0.4919155148417018,14949.690538723147
2025,5,สุราษฎร์ธานี,80.69000000000001,530333,757059,395537,361522,10998.77,3334.97,7663.8,2025-05-01,ภาคใต้,0.4999999999999999,-0.8660254037844387,0,0.4775347760214197,14528.286434742868
2025,6,สุราษฎร์ธานี,79.51,487835,695026,353831,341195,10039.76,2950.44,7089.32,2025-06-01,ภาคใต้,1.2246467991473532e-16,-1.0,0,0.4909096925870399,14445.157447347294
2025,7,สุราษฎร์ธานี,75.14999999999999,514973,725450,395382,330068,10053.39,2933.34,7120.05,2025-07-01,ภาคใต้,-0.4999999999999997,-0.8660254037844388,0,0.4549838031566613,13858.143221448756
2025,8,สุราษฎร์ธานี,76.39,519314,754937,424495,330442,10679.93,3456.61,7223.32,2025-08-01,ภาคใต้,-0.8660254037844384,-0.5000000000000004,0,0.4377080471615512,14146.783109054131
2025,9,สุราษฎร์ธานี,72.72,496493,722572,401509,321063,9853.33,3164.49,6688.84,2025-09-01,ภาคใต้,-1.0,-1.8369701987210292e-16,0,0.4443335750624159,13636.468061314305
2025,10,สุราษฎร์ธานี,70.64,495897,710851,397748,313103,9724.72,2954.69,6770.03,2025-10-01,ภาคใต้,-0.8660254037844386,0.5000000000000001,0,0.4404622065664956,13680.391530714594
2025,11,สุราษฎร์ธานี,72.31,498587,729568,389285,340283,10225.0,2757.87,7467.13,2025-11-01,ภาคใต้,-0.5000000000000004,0.8660254037844384,1,0.4664171125926575,14015.14320803544
2025,12,สุราษฎร์ธานี,83.13,628891,928394,518928,409466,12434.25,3429.67,9004.58,2025-12-01,ภาคใต้,-2.4492935982947064e-16,1.0,1,0.4410476586449288,13393.28991785815
2024,1,สุรินทร์,62.25,83131,117745,114607,3138,234.88,225.27,9.61,2024-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.0266508131980126,1994.8193129219924
2024,2,สุรินทร์,59.5,76737,108557,105932,2625,216.25,208.21,8.04,2024-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.0241808450859916,1992.041047560268
2024,3,สุรินทร์,55.31,71661,101216,99093,2123,201.28,194.77,6.510000000000002,2024-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.020974944672779,1988.618400252924
2024,4,สุรินทร์,59.6,76860,114080,110757,3323,230.4,219.08,11.32,2024-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0291286816269284,2019.6353436185127
2024,5,สุรินทร์,49.47,67736,100557,97574,2983,203.16,193.0,10.16,2024-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0296647672464373,2020.3466690533728
2024,6,สุรินทร์,52.11,70934,105140,102478,2662,211.77999999999992,202.70999999999992,9.07,2024-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.0253186227886627,2014.266692029673
2024,7,สุรินทร์,52.33,73396,104687,101685,3002,219.89,210.23,9.66,2024-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0286759578553211,2100.451823053483
2024,8,สุรินทร์,49.22,67518,96398,93422,2976,202.73,193.15,9.58,2024-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0308720097927342,2103.0519305379785
2024,9,สุรินทร์,47.24,61528,87925,85039,2886,185.07000000000005,175.80000000000007,9.27,2024-09-01,ภาคตะวันออกเฉียงเหนือ,-1.0,-1.8369701987210292e-16,0,0.0328234290588569,2104.862098379301
2024,10,สุรินทร์,52.5,67884,103229,100568,2661,231.53,222.48,9.05,2024-10-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844386,0.5000000000000001,0,0.0257776400042623,2242.8774859777777
2024,11,สุรินทร์,56.26,73975,112388,109740,2648,251.78,242.77,9.01,2024-11-01,ภาคตะวันออกเฉียงเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0235612342954763,2240.274762430153
2024,12,สุรินทร์,59.08,78972,120055,117045,3010,269.1799999999999,258.93999999999994,10.239999999999998,2024-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.0250718420723834,2242.139019616008
2025,1,สุรินทร์,62.28,83365,119134,113805,5329,243.24,224.48,18.76,2025-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.0447311430825792,2041.7345174341488
2025,2,สุรินทร์,62.91,83562,120069,114687,5382,244.87,225.92,18.95,2025-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.0448242260700097,2039.41067219682
2025,3,สุรินทร์,64.16,83971,121812,116077,5735,247.86,227.67,20.19,2025-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.0470807473812103,2034.774899024727
2025,4,สุรินทร์,63.52,83539,118896,113637,5259,251.91,231.44,20.47,2025-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.044231933790876,2118.7424303593057
2025,5,สุรินทร์,54.28,72058,110113,105819,4294,215.89,200.43,15.46,2025-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0389963037970085,1960.622269850063
2025,6,สุรินทร์,53.31,71970,109387,106136,3251,215.38,203.56,11.82,2025-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.0297201678444422,1968.972547011985
